,Dataset,Model,Accuracy,Average Confidence,Standard Deviation Confidence,Average Entropy,Average mean,Average variance,Average skewness,Average kurtosis,Average top5 Entropy,Average top5 mean,Average top5 variance,Average top5 skewness,Average top5 kurtosis,top2_grad_confidence
202,fog,resnet34,0.31752,0.2586354463061318,-0.03623042013872352,-1.2975486833767498,1.6391980004262785e-10,0.0003036663113663,4.192019134731293,183.60401664276128,-0.4421663550383075,0.0354009843898937,0.06317286789390561,0.21943912650337194,0.2739647936415672,0.2828143624768684
203,fog,resnet101,0.30266,0.2481187703442015,-0.07112736790100599,-1.214804947226912,1.720408000088769e-10,0.0002993010165159,3.871815285692211,171.53719350631718,-0.4438423786789528,0.031227895716279708,0.06341477227829821,0.2133669061659884,0.2765015062117577,0.2812610220893499
204,fog,resnet152,0.30624,0.253023032119181,-0.07647160725564212,-1.2248828348812855,1.8017830001430812e-10,0.0003065804604478,3.9003492020273214,173.84208396995552,-0.45547328488037325,0.031080918689332993,0.06519906886976409,0.22289687384607038,0.2891914934253692,0.28965370247820305
205,fog,vgg16,0.37746,0.34820018411751835,0.0003186881486637039,-1.8511577303534499,1.0034299996811158e-10,0.00039149858312729997,6.103111467566492,259.25276883083336,-0.5613980015918407,0.0543645670722612,0.07930626863123409,0.2775764710694173,0.33818813943862924,0.36187989054016473
206,fog,vgg19,0.37651999999999997,0.3419188689765707,-0.008773538288487814,-1.8066366384490564,1.0091580002202782e-10,0.0003860178273939,5.987166656665803,254.72590955078124,-0.5578924639351087,0.052578690051846205,0.0785120311319729,0.27757705356474227,0.3384040416359902,0.3572791861691915
207,fog,alexnet,0.4249799999999999,0.3238404841182009,0.10573306476986938,-1.9186690686286734,1.0139539988879287e-10,0.0003351026694665,6.338335715718266,257.9012834165192,-0.4549250164012342,0.06277719655986881,0.06373434097542441,0.23022960490635103,0.2743383201217652,0.3062063220446074
208,fog,resnext,0.13594000000000006,0.07376278833428401,-0.01432318938573221,-0.29332100344047074,1.180500142083929e-12,5.085116908419999e-05,2.1895902540636065,97.18490500785833,-0.24892668497547105,0.008673288510497604,0.010886171709136003,0.12076078551211133,0.1578878499913216,0.0855920241664968
209,fog,wide_resnet,0.14742,0.11157709008716044,-0.04860298254967352,-0.5136246625771252,-1.406299989653581e-12,0.00011774270624529998,1.8290577760124194,84.12237413505557,-0.24785309442774,0.0123467470130324,0.0254908912980555,0.11955762637985035,0.1628068327450751,0.13433411358602398
210,fog,densenet121,0.23756,0.21350949241729456,-0.0431893943503846,-1.064999763863856,1.6129350004050191e-10,0.00025189570754749995,3.435394703640938,150.62760107040413,-0.36702593658164606,0.028844235768709287,0.052586564050203594,0.17803745811360883,0.2255076856327058,0.23508821801301555
211,fog,googlenet,0.30066,0.27640525903122504,0.019155104256579403,-1.655831985977751,8.440100181250632e-12,0.0002882241863651,5.10793949622154,213.13850989402772,-0.41017713373546627,0.049692825556788583,0.056429969449510405,0.21931863898200132,0.26428905189752583,0.2733729567709187
212,fog,mobilenet,0.25792,0.14823181339195002,0.052674940181085095,-0.8209811791583617,2.1839999427009094e-12,0.00010559893884498353,4.99296163388729,199.74483793743127,-0.2912467015855982,0.0291228935014457,0.0201258204754526,0.1916974403737841,0.2297892835283279,0.14181228832339318
213,elastic-transform,resnet18,0.20859999999999995,0.1990740744938515,-0.030693858528380302,-1.0652059755127712,1.2696249997515285e-10,0.00022718214005470002,3.3532652340269102,143.54304567852023,-0.3220282908125839,0.030684945604242286,0.0461657329160574,0.15478820930069692,0.19457901753664017,0.20880185633660842
214,elastic-transform,resnet34,0.21099999999999997,0.18704400860760362,-0.04556595127567781,-0.9489734096955139,1.5302560000401977e-10,0.00022199179382740002,2.940735761299127,129.1072944896698,-0.3219449668943748,0.025508151994645595,0.04625061950633551,0.15383105713593248,0.19277117064476007,0.20512188328134723
215,elastic-transform,resnet101,0.19174000000000002,0.1680047024819442,-0.06373197033354527,-0.8146548800464722,1.627020000932039e-10,0.00020774251077340005,2.4913842264032375,111.51785901504513,-0.30919246351126295,0.020098338293377316,0.04438018565943361,0.14328151601724848,0.1857533365750313,0.19352189244288076
216,elastic-transform,resnet152,0.18722000000000005,0.16693523324748505,-0.07011853451773647,-0.8108846312508251,1.6849259986372045e-10,0.00020655932910820004,2.4578070764017106,110.1158281055832,-0.30744926582989957,0.019908568134456905,0.04418338321466479,0.14132385911388878,0.1834594168019295,0.19294445380900438
217,elastic-transform,vgg16,0.3078,0.28758526697443804,-0.026371495164036807,-1.5301559653019172,9.25968000192734e-11,0.0003247785945622,5.013609648261074,213.5324676648902,-0.4674296027461595,0.0444312080028095,0.0659991745179892,0.23334215968110927,0.29007415920972834,0.3014119917329911
218,elastic-transform,vgg19,0.30638,0.2801665132893994,-0.03243862370377221,-1.4786659431549296,9.36793999577884e-11,0.00031834673083039995,4.847470316104889,206.76994320211418,-0.46152121564927084,0.04258337095223372,0.0649629806211666,0.22578473855610803,0.27873790079355243,0.29475670917603025
219,elastic-transform,alexnet,0.16293999999999992,0.17415241334628317,0.016843929149871872,-1.0033520715098367,8.741859991966139e-11,0.00018547962517310003,3.3138990039110148,135.8621493813706,-0.2565355230271078,0.03174621289946142,0.03608752905196071,0.12594422390936777,0.15231032939195638,0.1697241080639177
220,elastic-transform,resnext,0.14568000000000003,0.0755034276630357,-0.014512661190144521,-0.31502184075027007,5.099000648794982e-13,5.232961739809998e-05,2.171016328344347,96.52060721881867,-0.24602212756091796,0.009434093951080011,0.011067363571916903,0.12085054947699803,0.1599181196665764,0.08622365383222169
221,elastic-transform,wide_resnet,0.16047999999999996,0.11350363576136524,-0.0487362845063396,-0.5482610262216134,-1.0290999823137081e-12,0.00012074510928899995,1.760050854349135,81.00914317924503,-0.24477292099608067,0.013350676989816096,0.0258864702645773,0.11445922787072171,0.1550113021087646,0.13418350853667005
222,elastic-transform,densenet121,0.24126000000000003,0.206136882696338,-0.04660921689157321,-1.0518929227480758,1.5757750009351423e-10,0.00024288588136849997,3.273610682888034,143.24966589328767,-0.34980319050574915,0.028676590461600593,0.050407588404417,0.16954144331378562,0.2138146823740006,0.22492414007519684
223,elastic-transform,googlenet,0.1949599999999999,0.18866402334701282,-0.005347929473526192,-1.124164857814101,8.184000135566527e-12,0.0002019131597474,3.3274022013902638,139.81631220973964,-0.28526617748433813,0.032909847394265196,0.039928485095311404,0.14588468373109587,0.1754583936309814,0.18941632777088674
224,elastic-transform,mobilenet,0.24719999999999998,0.15113402035320184,0.054770677788791605,-0.8841764226837174,1.951099871944084e-12,0.0001083466408055061,4.825319409656526,191.9761603642463,-0.2792704279605893,0.030942229842143204,0.0204191950828242,0.17621566840850666,0.21273289632320397,0.14201888706488539
225,elastic-transform5,resnet50,0.64626,0.2081540089783072,0.028651578397540012,-0.9418599229528013,3.2223999944097637e-12,0.00012999101569655615,7.03212182280064,299.56669152721406,-0.5920789502716622,0.033169592195637504,0.0260565215662465,0.3250105185594613,0.4021756376838684,0.21571345723720572
226,pixelate,resnet50,0.22397999999999996,0.09316577212933447,-0.012552051923288288,-0.3433677640937276,1.1642000297823474e-12,5.82400629255e-05,3.3237825317382814,144.9938547108078,-0.31777125449274657,0.011449151951111805,0.012355093156154101,0.17240164658661583,0.2225047866058349,0.10567037069894891
227,gaussian-noise5,resnet50,0.7182799999999999,0.31633690047608687,0.0768537181749685,-1.6256208720614023,3.3643999045041006e-12,0.0001750618777444138,14.493929910535815,550.9678920220756,-0.8086745093501172,0.0640555721228569,0.0333475260954682,0.4542271412208172,0.536670642633438,0.2983002846916633
228,pixelate,resnet18,0.26424,0.21583657744899387,-0.016117215101738525,-1.083472468858289,1.3411279985858782e-10,0.0002500678016046,3.603774285869598,157.23740577499393,-0.36300646943277326,0.030293807711377685,0.05170320936941229,0.18423991537837692,0.231627321434021,0.23420158723932888
229,pixelate,resnet34,0.21994000000000002,0.16598707474611696,-0.03494244699856319,-0.7751840752978442,1.541943998699391e-10,0.0002007411461934,2.6024356867980956,116.5094531548691,-0.3011516174060871,0.019720107512343682,0.04280559596665311,0.15189758325738478,0.19261477709770197,0.19039753362388123
230,pixelate,resnet101,0.21921999999999997,0.1752565585271083,-0.062394854245684195,-0.8195066770865457,1.6496980019022056e-10,0.00021639865505000005,2.6415957644414902,118.80324348514557,-0.3273802585333695,0.019944178256969924,0.046579127318631106,0.15325934246312745,0.2006659264159203,0.20440396629662771
231,pixelate,resnet152,0.20740000000000003,0.1881606921113469,-0.07478415597925347,-0.8970636012466953,1.7362179987982784e-10,0.00023005812286660003,2.8775377747964868,128.69871378223422,-0.3443586640076423,0.022374374013561793,0.049219069063200796,0.16514302171971185,0.21589963565111162,0.21789941681661906
232,pixelate,vgg16,0.41794,0.3200736364741251,0.00044310674222136637,-1.6048307166004312,1.0005669990459376e-10,0.000365781738866,5.5281253058815025,238.9145201847648,-0.5357001788824916,0.046137978310231115,0.07517411412709019,0.27166872252155794,0.3339333410120011,0.34124733191211193
233,pixelate,vgg19,0.40867999999999993,0.3306337733163312,-0.009413273647290887,-1.6935201565213602,1.0132320004720141e-10,0.000375159349947,5.7911373312902406,248.05067257806775,-0.5487726321802698,0.049152060893047606,0.0767381899924866,0.2738645974588969,0.3367345050168038,0.34892268057915904
234,pixelate,alexnet,0.27453999999999995,0.1851958400203847,0.042624810751255404,-0.9603193624957962,9.28808000563025e-11,0.00020522262297390003,3.311461861376756,141.8266456013489,-0.2933067086160783,0.0291209179523588,0.041180150557755,0.1528826603362522,0.1884242283415795,0.19085715971569622
235,pixelate,resnext,0.15494000000000008,0.06467964233055712,-0.01400259389986741,-0.22344632627397587,1.86959996095748e-12,4.3884339919299985e-05,2.0966190003395084,94.72510050952917,-0.2471611318621842,0.006106770129911607,0.0096673680785016,0.12528074618400908,0.16887884091615682,0.0792527154794806
236,pixelate,wide_resnet,0.14371999999999996,0.09588105571024119,-0.04213911942107032,-0.41965762436416654,-1.22470002889008e-12,0.00010187653816389998,1.5788822200965882,73.43122837409976,-0.224420841147224,0.009506164080314294,0.022388864836244193,0.10818915731479462,0.1498767069530486,0.1192125032382525
237,speckle-noise,densenet121,0.3774,0.3007855316268467,-0.034173073168422,-1.5158252431671757,1.1955389998298538e-10,0.0003456620086047999,5.113427923493386,221.66649149789816,-0.5054704258780425,0.0426708964444697,0.0714238942481985,0.255909472464356,0.3199123823428155,0.32461971265320416
238,pixelate,densenet121,0.23924,0.18151201052512977,-0.0361477666748119,-0.8500947445860946,1.5742850014051346e-10,0.00021778431075079993,2.8851063605499263,128.78884170024878,-0.3253948741545757,0.02193627270000048,0.046310918883969904,0.16696993753335443,0.21416141088485718,0.20734706802764585
239,pixelate,googlenet,0.16611999999999993,0.14732934222109623,-0.004684195655513368,-0.8092290343205986,7.846400178895818e-12,0.00016113204981199999,2.564820447149277,110.02889534423821,-0.2352621362129853,0.023295547603275596,0.03258539843508901,0.12425566070898797,0.155648049583435,0.15455073082159182
240,pixelate,mobilenet,0.35591999999999996,0.18222706390694712,0.06550086292613341,-0.9786696699171982,2.00700003491483e-12,0.00012324655760281178,7.111882229013446,276.5451984323692,-0.37172381480172634,0.0365320769400802,0.0233727414976365,0.2509861852888894,0.29125527230739595,0.1718728039043467
241,jpeg-compression,resnet18,0.19069999999999998,0.17229689744830134,-0.024264733391981597,-0.8714049750363821,1.2795909991314414e-10,0.00020030757553079998,2.8698813519001014,124.75760455936438,-0.2909067723183668,0.024207780920043498,0.0414978166102746,0.14461018529543823,0.18248794867038728,0.1873667812247033
242,jpeg-compression,resnet34,0.16827999999999999,0.14588355957899246,-0.03872102365991831,-0.6984025645131137,1.5087190004259288e-10,0.00017546111557089998,2.3036640178394308,102.32740157913213,-0.2615708856608283,0.018037956736050603,0.037228597243401704,0.12965898029358303,0.1653500506734848,0.1656763553726992
243,jpeg-compression,resnet101,0.15976,0.14225626623338095,-0.05708095950024561,-0.6655423952355363,1.6086500014000915e-10,0.00017686078719160003,2.121882091045382,95.51932368247981,-0.26789753530937843,0.01597572110965842,0.03819564028178711,0.12336046270635181,0.1632761218976975,0.16756616232525434
244,jpeg-compression,resnet152,0.14290000000000003,0.13105561908762908,-0.05911389059500188,-0.6071863650397478,1.6562409993828298e-10,0.0001636917872609,1.9397573985052112,87.68354766159064,-0.2489726530232544,0.0143058748544381,0.0355139666272976,0.1168916480726685,0.1542583410167694,0.15587046446866037
